AUTH_METHOD;TIMESTAMP;ACCOUNT_UID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ORGANIZATION_UID;ACCOUNT_ORGANIZATION_NAME;ACCOUNT_TAGS;FINDING_UID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;MUTED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_UID;RESOURCE_NAME;RESOURCE_DETAILS;RESOURCE_TAGS;PARTITION;REGION;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_CODE_NATIVEIAC;REMEDIATION_CODE_TERRAFORM;REMEDIATION_CODE_CLI;REMEDIATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROWLER_VERSION;ADDITIONAL_URLS
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-509256336937-eu-central-1-sg-06bbf0809a1991f00;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;PASS;Security group default (sg-06bbf0809a1991f00) was not created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:eu-central-1:509256336937:security-group/sg-06bbf0809a1991f00;sg-06bbf0809a1991f00;default;;aws;eu-central-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;KISA-ISMS-P-2023-korean: 2.10.2 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023: 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-509256336937-eu-north-1-sg-0a158e227161b8d45;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;PASS;Security group ec2-rds-1 (sg-0a158e227161b8d45) was not created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:eu-north-1:509256336937:security-group/sg-0a158e227161b8d45;sg-0a158e227161b8d45;ec2-rds-1;;aws;eu-north-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;KISA-ISMS-P-2023-korean: 2.10.2 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023: 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-509256336937-eu-north-1-sg-017903df6dde740be;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;PASS;Security group rds-ec2-1 (sg-017903df6dde740be) was not created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:eu-north-1:509256336937:security-group/sg-017903df6dde740be;sg-017903df6dde740be;rds-ec2-1;;aws;eu-north-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;KISA-ISMS-P-2023-korean: 2.10.2 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023: 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-509256336937-eu-north-1-sg-00644e40159c44798;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;PASS;Security group sg_trans_service (sg-00644e40159c44798) was not created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:eu-north-1:509256336937:security-group/sg-00644e40159c44798;sg-00644e40159c44798;sg_trans_service;Name=Sg_transaction_micro;aws;eu-north-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;KISA-ISMS-P-2023-korean: 2.10.2 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023: 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-509256336937-eu-north-1-sg-0f923decd634a5d0f;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;PASS;Security group Sg_Transaction_Mic (sg-0f923decd634a5d0f) was not created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:eu-north-1:509256336937:security-group/sg-0f923decd634a5d0f;sg-0f923decd634a5d0f;Sg_Transaction_Mic;;aws;eu-north-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;KISA-ISMS-P-2023-korean: 2.10.2 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023: 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-509256336937-eu-north-1-sg-0d18e9133354136d2;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;PASS;Security group default (sg-0d18e9133354136d2) was not created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:eu-north-1:509256336937:security-group/sg-0d18e9133354136d2;sg-0d18e9133354136d2;default;;aws;eu-north-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;KISA-ISMS-P-2023-korean: 2.10.2 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023: 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-509256336937-eu-north-1-sg-06556eafca4b84c96;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;PASS;Security group default (sg-06556eafca4b84c96) was not created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:eu-north-1:509256336937:security-group/sg-06556eafca4b84c96;sg-06556eafca4b84c96;default;;aws;eu-north-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;KISA-ISMS-P-2023-korean: 2.10.2 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023: 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-509256336937-eu-west-1-sg-0d6ef9d30eb1beda1;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;PASS;Security group default (sg-0d6ef9d30eb1beda1) was not created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:eu-west-1:509256336937:security-group/sg-0d6ef9d30eb1beda1;sg-0d6ef9d30eb1beda1;default;;aws;eu-west-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;KISA-ISMS-P-2023-korean: 2.10.2 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023: 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-509256336937-eu-west-2-sg-02d7959195de92f8f;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;PASS;Security group default (sg-02d7959195de92f8f) was not created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:eu-west-2:509256336937:security-group/sg-02d7959195de92f8f;sg-02d7959195de92f8f;default;;aws;eu-west-2;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;KISA-ISMS-P-2023-korean: 2.10.2 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023: 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-509256336937-eu-west-3-sg-0a21bec2fa18568e5;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;PASS;Security group default (sg-0a21bec2fa18568e5) was not created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:eu-west-3:509256336937:security-group/sg-0a21bec2fa18568e5;sg-0a21bec2fa18568e5;default;;aws;eu-west-3;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;KISA-ISMS-P-2023-korean: 2.10.2 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023: 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-509256336937-sa-east-1-sg-020a3551965ed41f7;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;PASS;Security group default (sg-020a3551965ed41f7) was not created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:sa-east-1:509256336937:security-group/sg-020a3551965ed41f7;sg-020a3551965ed41f7;default;;aws;sa-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;KISA-ISMS-P-2023-korean: 2.10.2 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023: 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-509256336937-us-east-1-sg-0c117f4202e0231fd;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;PASS;Security group Transaction_Security_group (sg-0c117f4202e0231fd) was not created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:509256336937:security-group/sg-0c117f4202e0231fd;sg-0c117f4202e0231fd;Transaction_Security_group;;aws;us-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;KISA-ISMS-P-2023-korean: 2.10.2 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023: 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-509256336937-us-east-1-sg-0ae70c6faecd20a90;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;PASS;Security group default (sg-0ae70c6faecd20a90) was not created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:509256336937:security-group/sg-0ae70c6faecd20a90;sg-0ae70c6faecd20a90;default;;aws;us-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;KISA-ISMS-P-2023-korean: 2.10.2 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023: 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-509256336937-us-east-1-sg-0b5f750f1fcce2f04;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;PASS;Security group default (sg-0b5f750f1fcce2f04) was not created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:509256336937:security-group/sg-0b5f750f1fcce2f04;sg-0b5f750f1fcce2f04;default;;aws;us-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;KISA-ISMS-P-2023-korean: 2.10.2 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023: 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-509256336937-us-east-1-sg-06aa475c198b8f0d0;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;FAIL;Security group launch-wizard-1 (sg-06aa475c198b8f0d0) was created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:509256336937:security-group/sg-06aa475c198b8f0d0;sg-06aa475c198b8f0d0;launch-wizard-1;;aws;us-east-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;KISA-ISMS-P-2023-korean: 2.10.2 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023: 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-509256336937-us-east-2-sg-0ec99e796a4d3a385;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;PASS;Security group default (sg-0ec99e796a4d3a385) was not created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-2:509256336937:security-group/sg-0ec99e796a4d3a385;sg-0ec99e796a4d3a385;default;;aws;us-east-2;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;KISA-ISMS-P-2023-korean: 2.10.2 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023: 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-509256336937-us-west-1-sg-02ef233f6cb49a3aa;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;PASS;Security group default (sg-02ef233f6cb49a3aa) was not created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-west-1:509256336937:security-group/sg-02ef233f6cb49a3aa;sg-02ef233f6cb49a3aa;default;;aws;us-west-1;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;KISA-ISMS-P-2023-korean: 2.10.2 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023: 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-509256336937-us-west-2-sg-08b8aad7b638ba276;aws;ec2_securitygroup_from_launch_wizard;Security Groups created by EC2 Launch Wizard.;Infrastructure Security;PASS;Security group default (sg-08b8aad7b638ba276) was not created using the EC2 Launch Wizard.;False;ec2;securitygroup;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-west-2:509256336937:security-group/sg-08b8aad7b638ba276;sg-08b8aad7b638ba276;default;;aws;us-west-2;Security Groups created by EC2 Launch Wizard.;Security Groups Created on the AWS Console using the EC2 wizard may allow port 22 from 0.0.0.0/0.;;Apply Zero Trust approach. Implement a process to scan and remediate security groups created by the EC2 Wizard. Recommended best practices is to use an authorized security group.;https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;;;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html;KISA-ISMS-P-2023-korean: 2.10.2 | ENS-RD2022: mp.com.1.aws.sg.1 | KISA-ISMS-P-2023: 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_not_used-509256336937-eu-north-1-sg-0a158e227161b8d45;aws;ec2_securitygroup_not_used;Ensure there are no Security Groups not being used.;Infrastructure Security;PASS;Security group ec2-rds-1 (sg-0a158e227161b8d45) it is being used.;False;ec2;securitygroup;low;AwsEc2SecurityGroup;arn:aws:ec2:eu-north-1:509256336937:security-group/sg-0a158e227161b8d45;sg-0a158e227161b8d45;ec2-rds-1;;aws;eu-north-1;Ensure there are no Security Groups not being used.;Having clear definition and scope for Security Groups creates a better administration environment.;;List all the security groups and then use the cli to check if they are attached to an instance.;https://aws.amazon.com/premiumsupport/knowledge-center/ec2-find-security-group-resources/;;;;;KISA-ISMS-P-2023-korean: 2.10.2 | NIST-CSF-2.0: ac_5, ip_1 | AWS-Foundational-Security-Best-Practices: EC2.22 | ENS-RD2022: mp.com.1.aws.sg.3 | KISA-ISMS-P-2023: 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Foundational-Technical-Review: NETSEC-001 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_not_used-509256336937-eu-north-1-sg-017903df6dde740be;aws;ec2_securitygroup_not_used;Ensure there are no Security Groups not being used.;Infrastructure Security;PASS;Security group rds-ec2-1 (sg-017903df6dde740be) it is being used.;False;ec2;securitygroup;low;AwsEc2SecurityGroup;arn:aws:ec2:eu-north-1:509256336937:security-group/sg-017903df6dde740be;sg-017903df6dde740be;rds-ec2-1;;aws;eu-north-1;Ensure there are no Security Groups not being used.;Having clear definition and scope for Security Groups creates a better administration environment.;;List all the security groups and then use the cli to check if they are attached to an instance.;https://aws.amazon.com/premiumsupport/knowledge-center/ec2-find-security-group-resources/;;;;;KISA-ISMS-P-2023-korean: 2.10.2 | NIST-CSF-2.0: ac_5, ip_1 | AWS-Foundational-Security-Best-Practices: EC2.22 | ENS-RD2022: mp.com.1.aws.sg.3 | KISA-ISMS-P-2023: 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Foundational-Technical-Review: NETSEC-001 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_securitygroup_not_used-509256336937-eu-north-1-sg-00644e40159c44798;aws;ec2_securitygroup_not_used;Ensure there are no Security Groups not being used.;Infrastructure Security;PASS;Security group sg_trans_service (sg-00644e40159c44798) it is being used.;False;ec2;securitygroup;low;AwsEc2SecurityGroup;arn:aws:ec2:eu-north-1:509256336937:security-group/sg-00644e40159c44798;sg-00644e40159c44798;sg_trans_service;Name=Sg_transaction_micro;aws;eu-north-1;Ensure there are no Security Groups not being used.;Having clear definition and scope for Security Groups creates a better administration environment.;;List all the security groups and then use the cli to check if they are attached to an instance.;https://aws.amazon.com/premiumsupport/knowledge-center/ec2-find-security-group-resources/;;;;;KISA-ISMS-P-2023-korean: 2.10.2 | NIST-CSF-2.0: ac_5, ip_1 | AWS-Foundational-Security-Best-Practices: EC2.22 | ENS-RD2022: mp.com.1.aws.sg.3 | KISA-ISMS-P-2023: 2.10.2 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Foundational-Technical-Review: NETSEC-001 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03;;;;;5.15.1;
